Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL,Campaign ID,Campaign Name
123370,Elevate Your Audio with Mivi Dolby Atmos Soundbars – Discounts Up to 80%!,Mivi,Travel,Prices kick off at Rs. 1299!This amazing offer is for all users!Get your soundbars at an astonishing 80% off.Claim your savings now for an audiophile experience!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.mivi.in/collections/soundbars-collection,live,2026-05-25,2026-12-31,25/05/2026,https://cdn0.cuelinks.com/campaigns/3618/original/logo20250811-880075-1imt90t.jpg?1754903598,3618,Mivi
123371,Massive Savings Alert: Mivi Superpods Now Up to 80% Off,Mivi,"Gaming,Sports",Take advantage of amazing savings—up to 80% off Mivi Superpods!This exclusive offer is for everyone—join in!Prices start as low as Rs. 999.Act fast—secure your pair today!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.mivi.in/collections/earbuds-collection?sort_by=created-descending&filter.p.m.custom.subcategory_filter=superpods,live,2026-05-25,2027-01-31,25/05/2026,https://cdn0.cuelinks.com/campaigns/3618/original/logo20250811-880075-1imt90t.jpg?1754903598,3618,Mivi
123372,Experience the Power of Krisp AI: Free Trial Available!,Krisp,Artificial Intelligence,"Test premium features for free, risk-free!No credit card needed to get started.Dont miss out—take advantage of this offer!Make your calls clearer and more productive.",,"",https://linksredirect.com/?pub_id=203477&url=https://krisp.ai/,live,2026-05-25,2028-06-30,25/05/2026,https://cdn0.cuelinks.com/campaigns/35698/original/data.?1776663339,35698,Krisp AI
123373,Transform Your Communication with Krisp AI: Core Plan at Just $16!,Krisp,Artificial Intelligence,Unlock Unlimited AI Note-taker functionality.Enjoy Integrations &amp; webhooks for better workflow.Experience superior noise cancellation.This fantastic offer starts at $16 for every customer!,,"",https://linksredirect.com/?pub_id=203477&url=https://krisp.ai/pricing/,live,2026-05-25,2027-01-31,25/05/2026,https://cdn0.cuelinks.com/campaigns/35698/original/data.?1776663339,35698,Krisp AI
123388,Supercharge Your Call Center for Just $10,Krisp,Artificial Intelligence,Utilize cutting-edge Voice AI for improved efficiency.Starting from an unbeatable price of $10.All customers can benefit from this offer.Seize this opportunity—buy now!,,"",https://linksredirect.com/?pub_id=203477&url=https://krisp.ai/pricing/?product=ai_call_centers,live,2026-05-25,2026-12-31,25/05/2026,https://cdn0.cuelinks.com/campaigns/35698/original/data.?1776663339,35698,Krisp AI
123392,Grab Up to 50% Off MuscleBlaze + Extra 5% Off for First-Time Shoppers!,Muscleblaze,Sports,"New users, this special offer is just for you!Explore and buy MuscleBlaze protein &amp; supplements online.Use the promo code for an extra 5% savingsMinimum transaction value of Rs. 999 needed.",,MBNEW10,https://linksredirect.com/?pub_id=203477&url=https://www.muscleblaze.com/,live,2026-05-25,2026-12-31,25/05/2026,https://cdn0.cuelinks.com/campaigns/4424/original/logo20250811-2184298-nkjudb.jpg?1754903831,4424,Muscleblaze
123405,Get Up to 40% Off on Spiti Valley Tour Packages Today!,Thrillophilia,Travel,Discover the stunning sights of Spiti Valley with your favorite people.All users can avail this enticing offer!Book online now to save up to 40%!Hurry and book your journey soon!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.thrillophilia.com/cities/lahaul-spiti/tours,live,2026-05-26,2026-12-31,26/05/2026,https://cdn0.cuelinks.com/campaigns/35552/original/New_Project_-_2025-11-18T130443.685.png?1763451300,35552,Thrillophilia
123406,"Experience the Wonders of Bhutan: Book Your Tour Package Now and Save Up to 40%! Starting at Rs. 28,500/Adult.",Thrillophilia,Travel,"Discover breathtaking vistas and vibrant traditions in Bhutan.Guided tours ensure you don’t miss a moment of adventure.Starting at Rs. 28,500 per adult for an exceptional experience!Secure your deal and start your journey now!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.thrillophilia.com/promos/bhutan-tour-packages,live,2026-05-26,2026-10-31,26/05/2026,https://cdn0.cuelinks.com/campaigns/35552/original/New_Project_-_2025-11-18T130443.685.png?1763451300,35552,Thrillophilia
123409,Explore Singapore: Get Up to 40% Off Your Dream Tour!,Thrillophilia,Travel,"Starting from Rs. 35,000 for incredible packagesBest-in-class hotels and sightseeing experiences await you.Plus, enjoy exciting free activities!Don’t miss out—book now!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.thrillophilia.com/promos/singapore-tours-packages,live,2026-05-26,2026-12-31,26/05/2026,https://cdn0.cuelinks.com/campaigns/35552/original/New_Project_-_2025-11-18T130443.685.png?1763451300,35552,Thrillophilia
123416,Explore Europe: Snag Up to 50% Off on Your Next Adventure!,Thrillophilia,Travel,"Join millions of Indian travelers heading to Europe!Unlock savings up to 50% on your next booking through Thrillophilia!Affordable packages begin at Rs. 1,63,000 per adult.Don’t wait - secure your next amazing journey now!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.thrillophilia.com/regions/europe/tours,live,2026-05-26,2026-12-31,26/05/2026,https://cdn0.cuelinks.com/campaigns/35552/original/New_Project_-_2025-11-18T130443.685.png?1763451300,35552,Thrillophilia
123418,Home Styling Sale: Up to 85% Off Awaits You!,Vaaree,Others,Elevate your home with unique decor items from Vaaree.Available for all users to take advantage of!Shop from Rs. 79 onwards.Explore our curated collections and decorate today!,,"",https://linksredirect.com/?pub_id=203477&url=https://vaaree.com/collections/home-decor,live,2026-05-26,2026-12-31,26/05/2026,https://cdn0.cuelinks.com/campaigns/5191/original/apple-icon-152x152_55x.png?1681211527,5191,Vaaree
123419,Home Makeover Madness: Snag Up to 75% Off on Chic Designs!,Vaaree,Sports,Enhance your living space with trendy and premium home accessories.No minimum shopping threshold—shop at your leisure!Available to everyone—come on in!Order online now for savings up to 75% off!,,"",https://linksredirect.com/?pub_id=203477&url=https://vaaree.com/collections/home-furnishings,live,2026-05-26,2026-09-30,26/05/2026,https://cdn0.cuelinks.com/campaigns/5191/original/apple-icon-152x152_55x.png?1681211527,5191,Vaaree
123421,Smart Storage Deals: Save Up to 90% Today!,Vaaree,Others,Revamp your home with amazing storage organisers at unbeatable pricesStarting at only Rs. 55!Explore 2000+ stylish options availableShop now and elevate your space!,,"","https://linksredirect.com/?pub_id=203477&url=https://vaaree.com/collections/storage-organisers?perPage=16&sortBy=_eval(quantityAvailable:%3E0):desc,discountPercentage:desc&filterExpressions=[]",live,2026-05-26,2026-12-31,26/05/2026,https://cdn0.cuelinks.com/campaigns/5191/original/apple-icon-152x152_55x.png?1681211527,5191,Vaaree
123448,Discover Huge Savings on Chennai to Bodi Bus Tickets Today!,Flixbus IT,Travel,Snag unbeatable deals on your Chennai to Bodi travel!Enjoy amazing discounts exclusively online!Act fast—spots fill up quickly!Travel conveniently with power outlets and legroom.,,"",https://linksredirect.com/?pub_id=203477&url=https://www.flixbus.in/,live,2026-05-26,2026-12-31,26/05/2026,https://cdn0.cuelinks.com/campaigns/49500/original/data.?1774357056,49500,Flixbus IT
123459,Get 5% Off Your Total with Any Prepaid Order at Perfora!,Perfora,"Food & Grocery,Entertainment,Services","Discover our innovative electric toothbrushes and whitening itemsApplicable for everyone, no restrictionsSecure a 5% instant discount on all prepaid ordersNo minimum requirement – shop away!",,PREPAID5,https://linksredirect.com/?pub_id=203477&url=https://perforacare.com/,live,2026-05-26,2026-12-31,26/05/2026,https://cdn0.cuelinks.com/campaigns/5114/original/logo20250811-2184298-1f5d2sy.jpg?1754903943,5114,Perfora
123467,Unbelievable Sale on Small Duffle Bags: Enjoy Up to 70% Off + Extra 5% on Prepaid,Eden,Travel,Snag amazing deals on Small Duffle Bags at Uppercase’s website/msite.All users are eligible for this fantastic offer!Score up to 70% Off on your favorites.Prepaids get an additional 5% Off – perfect for savvy shoppers!,,"",https://linksredirect.com/?pub_id=203477&url=https://uppercase.co.in/collections/small-duffle-bags,live,2026-05-26,2026-09-30,26/05/2026,https://cdn0.cuelinks.com/uploads/images/Placeholder-Campaign.png,21176,Eden
123472,Upgrade Your Wardrobe: T-Shirts for Men & Women at Up to 75% Off!,Decathlon,Sports,"Explore a fantastic range of trendy and comfy T-shirts with impressive discounts!No minimum order necessary — shop as you please!Available to both new shoppers and our valued members.All sizes are covered, so there's something for everyone!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.decathlon.in/shop/Apparels-store,live,2026-05-26,2026-12-31,26/05/2026,https://cdn0.cuelinks.com/campaigns/4283/original/2494_cbe9eC7A.png?1681821491,4283,Decathlon SG
123482,Fabulous Hair Awaits: Up to 70% Off Selected Hair Oils!,Kindlife,"Food & Grocery,Entertainment,Services","Find amazing discounts for strong, beautiful hair.Shop without a minimum cart value.Exclusive offers for both newcomers and regular users.Claim your savings now!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.kindlife.in/hair/haircare/oils/?sort_by=on_sale&sort_order=desc,live,2026-05-26,2026-12-31,26/05/2026,https://cdn0.cuelinks.com/campaigns/5122/original/logo20250811-2181357-1iyek7o.jpg?1754903712,5122,Kindlife
123486,Ultimate Deal: Get the Motobook 60 Pro OLED AI at 40% Off Today!,Flipkart,Electronics,Discover incredible graphics and performanceJust Rs.62990 for a limited timeIdeal for all your entertainment needsSeize this exceptional offer while it lasts!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.flipkart.com/laptops/~cs-u2qe4n4adt/pr?sid=6bo%2Cb5g&collection-tab-name=Motobook%2060%20Pro%20OLED%20AI&sort=price_asc&BU=CoreElectronics,live,2026-05-26,2026-09-30,26/05/2026,https://cdn0.cuelinks.com/campaigns/1/original/Flipkart_store_logo.jpeg?1716525370,1,Flipkart
123539,Capture Your Best First Impression with AI Headshots,Aragon AI,Artificial Intelligence,Receive captivating headshots that impress in minutes.Connect with your clientele and enhance your professional presence.Skip the promo codes and dive straight in!Grab this deal and shine online!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.aragon.ai/headshots/real-estate-headshots?via=new,live,2026-05-27,2026-12-31,27/05/2026,https://cdn0.cuelinks.com/campaigns/33404/original/Screenshot_2025-09-08_at_6.05.49_PM.png?1757335143,33404,Aragon AI
123550,Premium Gold Pendants: Enjoy Discounts Up to 60% Today!,Palmonas,Fashion,"Adorn yourself with our elegant gold pendant necklaces.Shop freely—there’s no minimum shopping requirement.Available for all, both newcomers and returning fans.Select from a vast range of over 500 stylish pieces.",,"",https://linksredirect.com/?pub_id=203477&url=https://palmonas.com/collections/necklaces,live,2026-05-27,2026-12-31,27/05/2026,https://cdn0.cuelinks.com/campaigns/11155/original/New_Project_-_2025-04-21T130524.604.png?1745220941,11155,Palmonas
123563,Save 25% on Trendy Ray Ban Meta Glasses Today!,Croma Retail,Services, Take advantage of a 25% discount on Ray Ban Meta Glasses. Available from Rs.22425. Experience the fusion of fashion and innovation. Shop now to seize this amazing offer! ,,"",https://linksredirect.com/?pub_id=203477&url=https://www.croma.com/meta-store/b/b-1535,live,2026-05-27,2026-12-30,27/05/2026,https://cdn0.cuelinks.com/campaigns/201/original/Croma_TATA_with_guideline.jpg?1662727302,201,Croma Retail
123572,Save on Education: Avail Up to 50% Off on Large Language Models Courses Today!,Udemy,Education,"Explore an extensive range of Large Language Models courses with fabulous discounts.Enroll starting from Rs. 599 and unlock new capabilities.Taught by experts, our courses ensure a rich learning experience.Act fast and seize your opportunity to save big while you learn!",,"",https://linksredirect.com/?pub_id=203477&url=https://www.udemy.com/topic/large-language-models/,live,2026-05-28,2026-12-31,28/05/2026,https://cdn0.cuelinks.com/campaigns/2398/original/udemy.png?1626699121,2398,Udemy
123612,Limited Time: Jockey Summer Pants for Women Starting at Rs. 1998!,Jockey,Fashion,Discover Jockey’s fantastic price on chic Summer Pants for Women.Offer available for all—so hurry and shop!Starting price is just Rs. 1998!Enjoy the added bonus of free shipping!,,"",https://linksredirect.com/?pub_id=203477&url=https://www.jockey.in/collections/pants-for-women,live,2026-05-28,2026-12-31,28/05/2026,https://cdn0.cuelinks.com/campaigns/2397/original/image_%287%29_%281%29.png?1785921433,2397,Jockey
123627,Mega Sale: Up to 70% Off + Extra 10% Off + Free Shipping Awaits!,My Upchar,"Food & Grocery,Entertainment,Services", Don’t miss out on up to 70% off on our top-selling items! Enjoy an extra 10% discount to maximize your savings. Every order ships for free – no minimum required! Claim your savings today while the sale lasts! ,,2026EXTRA10,https://linksredirect.com/?pub_id=203477&url=https://www.myupchar.com/,live,2026-05-29,2026-12-31,29/05/2026,https://cdn0.cuelinks.com/campaigns/5413/original/New_Project_-_2023-08-01T133243.865.png?1690876987,5413,My Upchar
123634,Ultimate Grooming Deal: Save Up to 50% on Man Sick Kits!,All Man,"Food & Grocery,Entertainment,Services","Shop with zero minimum value – your style, your rules!Find amazing products like beard and face scrubs.Prices begin at just Rs. 499!Plus, take an extra 5% off with prepaid orders!",,"",https://linksredirect.com/?pub_id=203477&url=https://allman.in/collections/man-sick-kits,live,2026-05-29,2026-12-31,29/05/2026,https://cdn0.cuelinks.com/campaigns/11144/original/New_Project_-_2025-04-09T103419.025.png?1744175073,11144,All Man
123635,Special Offer: 3 Kenaz Perfumes for Rs.1299 – Limited Time!,Kenaz Perfumes,Health & Beauty,Select 3 stunning perfumes for a great price of Rs.1299.No promo code needed – instant savings!Enjoy high-end scents at an affordable price.Shop now and make the most of this exclusive offer!,,"",https://linksredirect.com/?pub_id=203477&url=https://kenazperfumes.com/products/ultimate-dubai-box,live,2026-05-29,2027-02-28,29/05/2026,https://cdn0.cuelinks.com/campaigns/57577/original/Screenshot_2026-05-28_101904.png?1779943966,57577,Kenaz Perfumes
123638,Limited Offer: OUD 100ml for Only Rs.499!,Kenaz Perfumes,"Flowers & Gifts,Services",Snag the exquisite OUD fragrance for only Rs.499.Promo code? Not necessary!Long-lasting allure at a fantastic price.Discover this deal and transform your fragrance collection!,,"",https://linksredirect.com/?pub_id=203477&url=https://kenazperfumes.com/products/oud-ameer,live,2026-05-29,2026-12-30,29/05/2026,https://cdn0.cuelinks.com/campaigns/57577/original/Screenshot_2026-05-28_101904.png?1779943966,57577,Kenaz Perfumes
123641,Limited-Time Gift Sets Available for Just Rs.599,Kenaz Perfumes,"Flowers & Gifts,Services",Get your travel or gift set for an unbeatable price of Rs.599.No promo code is required for instant access to this deal.Luxurious fragrances at an affordable rate.Don't miss out—shop now!,,"",https://linksredirect.com/?pub_id=203477&url=https://kenazperfumes.com/collections/gift-set,live,2026-05-29,2026-12-31,29/05/2026,https://cdn0.cuelinks.com/campaigns/57577/original/Screenshot_2026-05-28_101904.png?1779943966,57577,Kenaz Perfumes
123642,Enjoy Free Shipping + Extra 10% Off at Kenaz Perfumes!,Kenaz Perfumes,Health & Beauty,All you need is a love for luxury with free shipping on every order.Receive an extra 10% discount on prepaid purchases.No minimum order needed to enjoy savings.Claim your savings now!,,"",https://linksredirect.com/?pub_id=203477&url=https://kenazperfumes.com/,live,2026-05-29,2026-12-31,29/05/2026,https://cdn0.cuelinks.com/campaigns/57577/original/Screenshot_2026-05-28_101904.png?1779943966,57577,Kenaz Perfumes
